word,V1,V2,V3,V4,V5
acceptable,1.7992911901010638,2.4317609282615003,2.337020097707438,0.7115279524412444,0.20634481218859868
accepted,2.098600226859694,1.3598916146110696,1.1102654899854583,1.0135604445487718,0.4993982482706155
accepting,2.6740988608411373,1.9018033106590897,1.0610666634211432,0.6918422763390598,0.4800253410618387
accepts,0.45902566153019037,1.1625584144860486,2.2260294376356065,1.2791317628521122,0.4979500514060997
access,0.4882834728323586,1.045733958428313,1.3293807547413625,1.4990502731932374,0.6899429934185586
accessibility,0.45075492889000673,0.9703842739572581,1.9526574014347426,1.6005546160816173,0.47286078373255747
accessible,0.2762523466348231,0.6250666510494401,1.2899265454427873,1.5787903203696392,0.8901419712137216
accessories,0.3790439174756875,0.6616713494962444,2.0675196015191393,1.1155992279922313,0.824991154597228
accident,1.002255852839799,0.8139607870787134,0.7118460592070935,1.013746366319474,1.2416758761698001
accidental,0.5606027687035378,0.864980464889487,0.7845498487907447,1.2760081199635847,1.1444682487033564
accidentally,1.5321447524412224,1.4774811220022401,1.0359648342690433,0.8557163691556031,0.7537498577416516
accidently,2.0354956828221957,0.9568124659298839,1.1011225947940277,0.992655009973729,0.6381397097080439
accidents,3.843742225651894,1.7429832181907439,1.396602644734783,0.6357137379309759,0.2595064200740862
acclaimed,0.8100710007766122,1.8243224350396452,1.2158055518367266,1.2757744616372775,0.5395350315315823
accolades,0.6558737448455716,1.2210032045540933,1.1424261145323598,0.8003976685924767,1.1886500462114395
accommodate,0.7947009602271637,0.8413613466265404,0.9925109443756702,1.1242277156658895,1.0477524196760835
accommodated,0.2808914925293516,0.5203933749036663,0.8000471297545125,1.2673929113516773,1.4786358317329957
accommodates,0.39293557937270224,0.5308874810961931,1.19982563220689,1.1462629385244083,1.2503071072586585
accommodating,0.22358983389677162,0.44836677182528284,0.674654102181105,1.1706676576162154,1.7923283697771428
accommodation,0.9500088058251408,0.9752667105557852,1.7229330012659494,0.7331373603073947,0.93488128072342
accommodations,0.9933564733845603,1.183500313870656,0.9763287007173713,1.0386112604354758,0.9149901896441982
accomodate,0.7488051267682969,0.7786742100778975,1.1558330806698927,1.5166227080093935,0.7406170592406933
accomodated,0.2689989091762943,0.4800848513262225,0.885017383384092,1.5358857427045824,1.2059081231074313
accomodating,0.16936004823381784,0.3875783829382646,1.0012516309243629,1.3803281316892095,1.3678514957650858
accompanied,0.46285947136244626,0.8190403507660589,1.053581536870592,1.4964495053252265,0.8976647005976938
accompanies,0.3790439174756875,0.6743604331858611,1.2332573061693113,1.602428801814734,0.8388279046378718
accompaniment,0.14157837325068123,0.4640820229486817,0.8834789971909355,1.8351809401781625,1.0793121155672165
accompaniments,0.18702166904473236,0.6695920294813102,1.4763225587584161,1.5657719337993643,0.8392767157157948
accompany,0.4012473268675688,0.7843004688212347,1.025946656578692,1.527159733155339,0.9323399527585431
accompanying,0.4856808178159615,1.1794315409662524,1.5833345595903439,1.3795294604257466,0.6238456066518203
accomplish,1.2759073943443906,1.5118694213035735,0.9334131534330912,0.9005764735646965,0.838102902127381
accomplished,0.8123921211226769,1.1536156574515402,1.0667295063393503,1.0043713287727678,0.9815443541115209
accomplishment,0.9648390626653862,0.8091752736062944,1.1404901636698497,1.3752645655421474,0.74209730652765
according,1.4644038177597292,1.3966104765853744,1.3644509437651138,1.0264428307818554,0.5482021222781056
accordingly,0.7282418571973839,1.0964769797620286,1.3881676803359368,1.3280809174811654,0.6625268639006476
accordion,0.2833629285983295,0.7911602396855605,1.112687457800803,1.560295389722913,0.9190080037087952
account,3.4442374989908076,1.2750125268537722,1.081373350658017,0.5968157048536654,0.5445928332755717
accounts,2.09089122619332,1.503562446461246,1.1189385109345154,0.8625419229521286,0.5583014674109417
accoutrements,0.11384254176744198,0.987040123435629,1.301771600956495,1.343198811423289,0.9781308739179891
accross,2.033894191332957,1.5726917543445218,0.9319501234120362,1.0386112604354758,0.5131274097350998
accuracy,2.084741546116281,1.7798267658923368,1.3180437459684513,0.6391453910372158,0.5843008004521375
accurate,0.8301655373796376,1.0043559424978283,1.326540181012124,1.126670767597952,0.8080217519702955
accurately,0.9452228672567522,1.2427903477776505,1.08364633269971,1.119656991577654,0.8000736586001228
accused,24.435110214944316,0.9869285304312836,0.46788915369842077,0.08385118432873566,0.093340120719794
accusing,20.70364018212031,1.1148637103020054,0.17932567972359884,0.21442296989635629,0.1312485927768317
accustomed,0.8729213370437631,1.5182917534790286,1.4604136832457615,1.2214896551300942,0.5387496821407066
ace,0.4087728521796629,0.7122669456703905,1.3466602768515465,1.290529736370889,0.9607748973049764
aces,0.5294581704422301,0.9522562160921224,0.8320983244750323,1.4524201563255157,0.9625858331786536
ache,4.99190406914082,2.8741683646379315,1.1938527117580293,0.42241504954624054,0.13620410378695277
aches,7.220324379231998,2.606174907199493,0.9319501234120363,0.21214187447192698,0.19157403293512704
achieve,0.7293556429561334,1.645354094893351,1.145308668149224,0.9381993968804594,0.8671407026775592
achieved,0.7959922266989438,1.0557421499072022,1.2363559426169728,1.1045350889421588,0.8594815255385824
aching,0.9810548452311911,1.1740688938373955,1.6454978101978168,0.7735863181174578,0.8469065040404837
achiote,0,0.829237470472566,0.7322465255380286,2.3146193803990602,0.8450251863713824
acid,0.9875091534235015,1.3965258950400385,1.719187494741458,1.1514039329446846,0.4927366524524988
acidic,0.7609306643324426,1.7570318534193305,1.5429101898456867,1.2081804458126963,0.4969109717718186
acidity,0.09883219181588297,0.6280922311560594,1.5375823530706108,1.2822588687593635,1.0632808532202216
acknowledge,5.521630372403915,2.6706423319112407,1.2428701482896425,0.29366624137979236,0.1844314944930551
acknowledged,5.737156040023004,3.061441086300905,1.0127668739603906,0.32129464031221056,0.15232424377759973
acknowledgement,6.254224638348843,3.0546794261128944,1.4201144737707219,0.17671893088006602,0.11097103241131062
acknowledges,3.2489478640773215,1.7229711886485537,1.1847584233424282,0.5041349039417141,0.5096330900250127
acknowledging,7.2529612860231545,2.373334829283551,0.9284970352643588,0.3063613103407437,0.15762026124418582
acknowledgment,6.107411853411078,3.774460210426852,1.0042238064521534,0.26947751622109645,0.0746814026696258
acorn,0.3733865455730653,0.5528249803150441,0.7558673812005455,1.259734948141093,1.442029993366229
acoustic,0.26472908522111505,0.9560896614230435,1.0861285849925773,1.5079096818174316,0.9121011155619513
acoustics,0.6891707590467047,1.624171952058677,1.8467904338870758,1.322045361414129,0.4034196896179861
acquaintance,1.6494658386854095,1.9256736814307365,0.7246975922850591,0.9035917965788638,0.7004732588858749
acquainted,0.28558103371455906,0.8592823063592532,0.8431929688013662,1.469361614763452,1.0991817631632668
acquire,0.8736059812296798,0.9555974659731477,1.005914418920928,1.121700161270314,0.9634896696417323
acquired,0.566131649220568,0.6551434158982151,1.4739413933410639,1.6287312947738144,0.6624928968735316
across,1.1713955148060746,1.2205932878217662,1.14448047555511,1.0493202425650827,0.7521775880172079
act,3.241142583923382,2.5582369589460217,1.0124104135699696,0.5567521586552074,0.3639263999492194
acted,7.304988090739176,3.099984356263457,1.0320203429087207,0.22512154227127393,0.08649727160168637
acting,4.2639374017653395,2.1179468902834935,1.238455861610362,0.5309057040355886,0.24747903155722153
action,0.9480087872865616,0.8070562212623945,1.2413801349327402,1.3156242565400713,0.7421596048240342
actions,6.681863929859875,2.071283114018811,0.9722775442828594,0.3203427502066046,0.22650359556667232
active,0.7901842957053646,0.8845199685040704,1.0871782475237104,1.2360332355595747,0.8959278940266109
actively,2.68038198786379,1.989487429158461,0.8889529804197078,0.6604502374051231,0.545901226593902
activities,0.595640441747509,0.6515437267998734,1.3360287483500872,1.5443001363390212,0.7496525958475017
activity,0.6633268555824531,1.0560255706185866,1.1358366213013584,1.6205428301782312,0.6392605639991001
actors,0.8607965093641419,1.0731308441409677,1.2971224166673647,1.4909410243260661,0.5738310567917295
acts,2.2693804914244864,1.6176927702661534,1.0183993282371393,0.8224961900822354,0.5542577844718785
actual,1.2182072893793925,1.8261406210967421,1.6557682052639964,0.9482778265503442,0.46788050823189337
actuality,1.9553437949780292,2.3767581019882704,1.5263730391496932,0.7641752923496057,0.34074634658061265
actually,1.2132187424904959,1.462329453538979,1.4140150032388958,1.0751116466644828,0.5536456853810827
ad,1.5358773876472491,1.3487597411300773,1.2393166628759236,0.9857817662295703,0.6116579663378606
adam,0.6263435573015043,0.44559599706428116,0.6508858004782475,0.9406290660547704,1.8314049450200527
adamant,2.9589880009392378,2.314438910124923,0.8368531720434612,0.5640341443532804,0.5151867839547724
adams,0.628916444079772,1.8528274730871395,1.8922659354109879,1.2707714245328174,0.38484555730132486
adana,0.4905274226155955,0.29906925164584347,0.50499760381933,1.337528647585198,1.6540207274337428
adapt,0.5606027687035378,1.3148269802087533,1.0949480755708836,0.8396352084362583,1.1827175822784424
adapted,0.25269594498379166,0.5701007609498892,1.0099952076386598,2.1300972759476666,0.7695340027196934
add,0.8754921300787681,1.080989991468232,1.1233451817065625,1.2296263078911485,0.7836708297540351
added,0.7868808401613783,1.012991377811217,1.2036183127103333,1.2659003254299492,0.7792083621885881
addict,0.532628578648471,0.6215126532199192,0.7570684416579616,1.1774753074108268,1.3898760376031702
addicted,0.08600902768787283,0.20780132150427855,0.3363016427397422,0.9463198116848716,3.1069378418325098
addicting,0.03954459364298814,0.13101058779458852,0.5397487275873097,1.4819995859158321,1.9393844107395464
addiction,0.255156128036485,0.38487815085224586,0.48816435035868566,0.9989516244037241,2.3060500413125578
addictive,0.054475658491480713,0.1622237937662286,0.6174794100563508,1.4888417876864526,1.810646072417223
addicts,1.6540098217120907,0.32577186339993663,0.7780119333841553,0.9495874381124351,1.2091440125254298
adding,0.8316872027276913,1.1647624318417298,1.3099950475828785,1.2166513059503306,0.7036344013434274
addition,0.48819896966014176,0.716762039001627,0.961776476003645,1.4947191392515207,0.9740775985013478
additional,1.5723651543354926,1.6200005645305193,1.4992876590403417,0.9636087974894118,0.46275652745627593
additionally,1.3144229965233434,1.9367059343273747,1.3647222349443546,0.8960895542751147,0.5423893458919429
additions,0.21710917876713937,0.6539598345630373,1.0993728657392865,1.655398830452244,0.9516771852805742
additives,1.000675942135815,1.6322884945091563,0.9058719903563238,1.086547164763267,0.7682609936167659
address,3.4864626345807737,1.2774739409982774,1.030266778962781,0.7507359464101184,0.44418708856043165
addressed,2.6010255026779934,1.9272870876685109,1.289437030393496,0.640009101025104,0.4492080772271944
addressing,4.794905556067447,1.0194743019339192,0.8116467511987785,0.6691723557168167,0.4435382908219895
adds,0.27862894172437175,0.48826147896438193,0.8152768471657292,1.5316611697518248,1.2456163254571075
adelaide,0.45186516270500676,0.9403723891956933,1.0299731348227215,2.3567033691335886,0.49602761581526306
adequate,0.7590989557715836,2.2917396554895735,2.545046231681495,1.050341882838309,0.23227440340512187
adequately,0.8129180871648393,1.5610812783057368,1.8278635073580862,1.0873362331472636,0.507282383890211
adios,6.931088776698286,1.9658646929306522,0.5949503019996482,0.4858588269155785,0.22559758118440562
adjacent,0.9272877409254309,1.2112910095000076,1.4202721241341512,1.421183893067264,0.5100636556156637
adjective,1.0628094156671237,1.1625584144860486,0.9467429825138147,1.0031464856888985,0.9399899216016899
adjectives,0.5999256247816636,1.0973368030313655,0.9610735647686625,1.0111762460088782,1.1554042786354108
adjoining,1.2282198256188943,1.0287532528419052,1.3368816233889316,1.215018600147632,0.6088571083101856
adjust,1.0972323926927796,1.4080340941581155,1.3561415365573033,1.0457543915251284,0.6402672434952067
adjusted,1.7184420553669997,1.5554749182969607,1.4121897278233408,0.8150247790720392,0.5651661494190684
adjusting,1.2056336652238735,1.38206245078761,1.713556495136611,0.9897354364149828,0.5311586885762974
adjustment,2.3394384770897636,2.665676617409527,1.6096229930745853,0.5219687360137263,0.35100259254724125
adjustments,0.8394932400468247,1.3395374523018375,1.6769881212321909,0.8308890083483806,0.7841876273274011
admirable,0.7941872556633451,1.0503674625985835,1.8964658215373398,1.176538835821307,0.570587407447069
admire,0.29501059614853037,1.04180849716731,1.1683933631535754,1.3069191693813071,0.9619175033996168
admired,0.35674721644770585,1.1008842280411653,1.464493051076057,1.107852011131174,0.9225487023532213
admiring,0.5596621600312164,0.4832642212025551,0.8914305528289043,1.3929609845840498,1.1566282238458294
admission,0.9820018093675148,1.0545216387512402,1.208206767137747,1.3766472041804267,0.6330037764307156
admit,0.5645759402401029,1.1664229872757903,1.4910453495425098,1.3211049779635893,0.6649076217933572
admitted,4.307953010424788,2.2389411702759285,1.0209608698930226,0.6071397746327805,0.23580781653973434
admittedly,0.4938215628163108,1.4009922955257914,1.7953273246625157,1.3009972630718065,0.5366953734708898
admitting,2.3500722883492626,1.5962821306596897,1.0829864579385968,0.9871948614040166,0.41742973492180313
adobada,0.23787859163291958,0.5514700171279974,0.4468768182387968,1.1023127510755182,2.0503530164936863
adobado,0.2552744750346467,0.3761489556782774,0.43623197266095315,1.7033224671141802,1.4740751043299232
adobe,0.18128187357532877,0.8023640339294736,1.238025053486976,0.9530785683996131,1.4235424293487131
adobo,0.3346294616559039,0.7626766032774437,1.1650916040013035,1.4373773356099724,0.9600165245202004
adopted,0.5711620674291181,1.4189174494752796,1.2260872055520478,1.0423880286552412,0.8812405515015844
adorable,0.10562509944596943,0.4481007326981632,0.7887371599681822,1.2747279260410203,1.6508208095209806
adore,0.24331201068731134,0.39232740538486993,0.6360084107530305,1.1987635311285796,1.8178470015268287
adored,0.08871240621771409,0.40094998572299895,0.9080747186003515,1.5552537848572252,1.32389133543556
adores,0.08096083674237986,1.0789003648083924,1.3094290809621216,1.3196472485533106,0.9733104598674216
adorn,0.03722752760921931,0.6515437267998734,1.0791001428981473,1.6927813379037904,1.0301826165441057
adorned,0.27037603669767474,0.7683078355453703,1.050552520070154,1.5612672495578443,0.9646316011321693
adorning,0.2842829381067656,0.8791915349588652,1.1561787245337292,1.5579168906532137,0.8667939850835257
adovada,0.2721340945979295,0.5920277132941156,0.762134138825295,0.9473687758738545,1.8860194980734846
adrian,0.3812098827184057,0.30920719237960087,0.4479625803291468,0.5083728801078908,3.798450653024071
ads,1.4547729169160342,2.0434780522359666,1.5035461991047518,0.9245528601985618,0.42322737012905043
adult,1.0210979001385867,1.1595517238404405,1.2450461074942158,1.1315328626702235,0.7220737558559239
adults,1.3359014022732194,1.268864954818339,1.1485175806620713,1.016090730965263,0.7069945496604831
advance,1.4074295472876004,1.2369840719756509,1.0011034839049173,0.8740714120080636,0.8704688632275314
advanced,1.727893894078359,0.9384374665841797,1.0886497016848566,0.9156736010369909,0.7907347651311515
advantage,0.8237212384422261,0.7603520890812615,1.311882448342565,1.5036308506313003,0.6649418873675466
adventure,0.41147654663502453,0.6816688668562115,0.7766376746782943,1.3052303705838508,1.2905515875543134
adventures,0.3302560865134703,0.8034580672454397,0.7381359077809618,1.5809522376745453,1.0846037556942576
adventurous,0.20473905031533482,0.4234703043043568,0.8467787841655481,1.7043644762304295,1.1715036118614055
advertise,3.2807497347045333,2.5559517449253364,1.4363011888972879,0.5616577743371904,0.2357562361028224
advertised,2.546557778096475,2.4218566160653183,1.4488916892535701,0.7346177338233999,0.26414639929722983
advertisement,4.014098629167995,2.121305157022843,1.1276596493285638,0.6199041030871426,0.2535944033098085
advertisements,2.1801218782915357,2.0206102919742905,1.4361480242810365,0.9436525166242322,0.2866686131390696
advertises,3.179839245438063,3.006374050252599,1.464493051076057,0.5905970651674901,0.16269056335413867
advertising,3.318991516205025,2.209833542002046,1.425612704587312,0.6483169840924584,0.2361354827268168
advice,1.6381144573134634,1.3513499518812186,0.9159214972108465,0.9050520872925883,0.7741785217528514
advise,2.935968534383809,1.4238614127138696,0.9763287007173713,0.7686378602465698,0.5147433127929816
advised,2.9819536180977457,1.5385851861780142,1.046320673186782,0.7902752889993764,0.44062027575079227
advising,3.5280241549660145,1.6783766402364737,0.9686410731526677,0.5562149560018085,0.5057554469487354
advisor,1.018499686652229,1.1140900366654323,0.8695427490764089,0.9970668100180569,1.0233761243244206
advocate,0.8069967275288831,1.0467423807604523,0.8556588613028646,0.8973601290162511,1.2589150735736918
aesthetic,0.322689119154455,1.0578674951542801,1.5005643084917233,1.1814953529115702,0.8812405515015844
aesthetically,0.3856169333856705,1.2187540275838966,1.5222572781486623,1.205470118669372,0.7760526872639948
aesthetics,0.5097167594416336,1.1609324586615923,1.2634842009283627,1.2899116073660175,0.7957690598843739
af,2.0705596308365783,1.0535600688678801,1.0771110182107775,0.6618460721671584,0.8776436512913738
afar,0.9414961821170302,1.0298594391352835,1.491120197459258,0.9472134695171539,0.8249911545972279
affable,0.48643969409379895,1.0401838445401486,0.9053229770288352,1.146053804618456,1.1444682487033564
affair,0.4848236153758794,1.0632554069249467,1.230797351436261,1.1193186322654938,0.9791561683350939
affect,0.8639469470391795,1.8332651920741534,2.5350289071258065,0.8628462779002414,0.38581675886636535
affected,1.2697191309679408,1.9348874311026538,2.3844007464755905,0.9454943888102263,0.2600381955250577
affects,1.7518836521985557,2.400424256631112,1.2306664294756782,1.0612344760093178,0.30091140782980935
affiliated,1.3236454261055752,1.4478749484441629,1.3291197438337323,1.006653990883615,0.5982734019368555
affinity,0.4292114947886461,0.6858355018946034,1.3634935303121911,1.3401435618522268,0.9187401494378221
affogato,0,0.15460359618980044,0.9012264929698812,1.7501704643933975,1.3708186356691314
afford,0.889678017986965,1.1647960327259168,1.0583508950865814,0.9842975445749226,0.9668587093488947
affordability,0.26264460423512204,0.2872948716597867,1.38159721799628,1.8039037681247736,0.8612123571492757
affordable,0.0925359708472328,0.2703917136768554,0.7493243957066585,1.5112669520777011,1.55907725868176
affordably,0.16677932368930248,0.8827366621159574,0.5669005359004092,1.480021046120553,1.337054629864473
afforded,0.7505069566018612,1.1284468670348322,2.328168440172193,0.7808354536285986,0.7004732588858749
afghan,0.49416095907941476,0.6126455938565972,0.9249429796269834,1.5350322357622626,1.0071320588589536
afghani,0.3665479641523132,0.29744387527820304,0.7279137058602887,1.1504617038669884,1.7624811030031688
aficionado,0.4326822076845112,0.6578085703267953,0.9635828952249774,1.059184390833878,1.4071421709460783
aficionados,0.3815213287010188,0.29424555403865243,1.1366214724769397,1.2346855357700235,1.3363867704089962
afloat,2.983666799946237,3.2636960993828517,0.710057236885361,0.5312241200915876,0.4112455907007394
aforementioned,0.8528488143202968,1.388927987800162,1.4955058450988439,1.3397187324810345,0.5032626763997
afraid,1.8637589422279552,2.0442632588738396,1.1584046845515947,0.788428300552202,0.5230468562171566
africa,0.8391412512669307,0.6118154507754908,1.3613597376199966,1.1424723864790234,0.9195553580886099
african,1.7878961868493148,0.950167934916482,0.8809663625077675,1.0641770760769644,0.7524438555128913
after,1.9339631907514134,1.5790982970222436,1.1940757765579824,0.8813731601164909,0.5372886948238558
afterall,1.0963581039336618,0.997676331662306,1.77351452056917,1.2728512468315618,0.48211366494705515
afternoon,0.8797222484876593,1.0827834556337992,1.3172120663549438,1.3674214453487663,0.6213032686487595
afternoons,0.26176127036437613,0.5912156039480332,0.8786958306456342,1.8179601611231486,0.9765098003125666
aftertaste,1.5144759213938905,2.733109443370122,2.078149522349572,0.7035264596234464,0.27219040035426817
afterthought,1.0776000039567257,2.761589007170105,1.8086826621584482,0.9605887559930059,0.2847362109146224
afterward,1.2452311805443639,1.2730405341599467,1.2122538880372502,1.0590997981982393,0.6784772387667065
afterwards,1.2455786942199418,1.4378647510683045,1.3246498364741839,1.0182024792748323,0.6174369283424004
again,0.9277637491661503,1.08114302029881,1.3087657802578363,1.1171687728387667,0.7619151006964551
against,1.9101059886777094,1.6704350967692556,1.3812566279493876,0.8836900611681175,0.45815485037340925
agave,0.477269924707066,0.6937148418031014,1.1737092322703415,1.4353509172653305,0.9195553580886099
age,1.3116555705453647,1.4659199625605546,1.3983678835615974,1.033131776567471,0.5562626232154982
aged,0.7042457267095286,1.0495871634548435,1.082970407512389,1.0582353540273968,1.012586630234923
agedashi,0.2807176735364497,0.7569802635019275,1.0136266510818552,1.2143762429707103,1.2539619650875005
agenda,0.8851416620381977,0.4343624845332488,1.2144576521118522,1.246333512522571,0.963856853204858
agent,2.476420260841158,1.2065624570368023,1.2647894532020492,0.9267608170039631,0.4561715796008202
ages,0.7902800682325829,1.0060601663821573,1.0991925372121418,1.1339662102923873,0.9218741215996402
aggravated,5.881165624833299,4.072148292499208,1.3313573191600516,0.11257205919558706,0.09155745989626851
aggravating,3.855651031526886,3.8006717396659275,1.657916661595536,0.38023734280349625,0.06727027110699117
aggravation,6.501566855684674,3.0020495766475173,1.131653721286044,0.32163445484453446,0.0698012318021057
aggressive,3.951674273981608,1.9646549300426948,1.582217572866737,0.6035703173851444,0.18215586818747836
aggressively,3.9364063976357113,2.6916232648125913,1.6062181850511594,0.4759866680990723,0.1448614605208084
aging,0.8169933086131372,1.5806403769296566,1.0650858553280413,1.0143320361655555,0.8294028720014912
agitated,6.163583701561178,2.8805091079573346,1.3297237518972789,0.26166117942462813,0.10257826525415269
agnolotti,0.15280828086716197,0.8736191942443371,1.0683231983533545,0.9952735243885278,1.471505449205476
ago,1.6041697227707168,1.4227013621094113,1.0360740322048454,0.8477886749543356,0.7541267964999689
agree,0.932187758117418,1.4156434625834324,1.5568971986508775,1.101685408509608,0.5832158342461942
agreeable,0.805141562638012,1.0920239928054214,1.6534598963761933,1.5107072879061465,0.46160219364368704
agreed,1.8353072712593728,1.8604853210759031,1.2367627165637927,0.7879310516346837,0.5435315873207052
agreeing,2.61733975132847,2.0477088556567447,1.3150549846397246,0.5595783117448276,0.47164987263465075
agreement,1.8373993287804513,1.7338601655335473,1.477227773259327,0.6698356322808532,0.5766643240240783
agrees,1.4569940917095199,1.3219727790142355,0.6600532061187863,0.5842188339949551,1.3489380509018667
agua,0.41011309103926846,0.5619950629269049,0.7692286732924744,1.2800182020502078,1.3833019015602561
aguas,0.09317280653033659,0.3127409888639392,0.5680457895082888,1.2360332355595745,2.035246035610802
ah,0.5753692285784795,1.0713004552742558,1.2868843193498118,1.275088735290066,0.7985893464177857
ahead,1.4543384710790712,1.0790597438323546,1.0517140944397427,1.0774754237291904,0.7258551265317185
ahem,0.3102022431857924,0.8177997122591513,1.391841959769412,1.8511718347761716,0.6312611400441149
ahh,0.5634436611125084,0.9216960037656745,1.1538430099387116,1.2316014379064648,0.9477088169433098
ahhh,0.49316466682320625,0.6092051452749718,0.8906858322333914,1.1902485044590552,1.3101629438253644
ahhhh,0.4257129883961175,0.67152973068944,0.9536233820960371,1.1576821748117605,1.3065158425247372
ahhhhh,0.7840053677702253,0.7730179809490022,0.6622055535300432,0.7966255440865918,1.7082509152184557
